Id,Prediction
r166_c856,1
r58_c856,3
r371_c856,3
r83_c856,4
r889_c856,3
r23_c856,3
r258_c856,4
r786_c856,5
r798_c856,3
r516_c856,4
r25_c856,2
r308_c856,4
r604_c856,3
r440_c856,4
r271_c856,5
r235_c856,2
r14_c856,3
r954_c856,3
r908_c856,4
r104_c856,4
r89_c856,3
r407_c856,4
r108_c856,3
r67_c856,5
r492_c856,5
r155_c856,3
r558_c856,4
r864_c856,3
r436_c856,4
r674_c856,3
r476_c856,4
r344_c856,3
r828_c856,4
r239_c856,4
r3_c856,4
r685_c856,5
r96_c856,4
r93_c856,5
r388_c856,4
r660_c856,5
r442_c856,5
r101_c856,3
r803_c856,5
r57_c856,4
r780_c856,1
r385_c856,3
r241_c856,2
r135_c856,3
r935_c856,3
r261_c856,4
r60_c856,5
r285_c856,5
r487_c957,4
r52_c957,3
r170_c957,5
r313_c957,3
r20_c957,3
r587_c957,1
r4_c957,5
r69_c957,2
r922_c957,4
r94_c957,4
r84_c957,3
r126_c957,5
r8_c957,4
r11_c957,5
r524_c957,1
r85_c957,4
r179_c957,4
r213_c957,4
r422_c957,3
r125_c957,4
r192_c957,3
r904_c957,5
r702_c957,2
r497_c957,5
r457_c957,1
r118_c957,4
r87_c957,1
r246_c957,4
r75_c957,4
r255_c957,4
r23_c957,5
r798_c957,3
r690_c957,4
r64_c957,4
r595_c957,5
r960_c957,4
r77_c957,3
r171_c957,3
r908_c957,4
r32_c957,2
r784_c957,5
r872_c957,3
r770_c957,1
r463_c957,4
r227_c957,5
r74_c957,4
r367_c957,5
r364_c957,4
r505_c957,3
r736_c957,3
r24_c957,3
r233_c957,3
r363_c957,1
r663_c957,4
r3_c957,3
r352_c957,3
r486_c957,3
r727_c957,4
r22_c957,1
r211_c957,5
r5_c957,5
r655_c957,3
r45_c957,3
r716_c957,3
r2_c957,3
r322_c957,3
r9_c957,3
r838_c957,3
r153_c957,4
r487_c921,3
r176_c921,1
r327_c921,3
r768_c921,4
r69_c921,5
r128_c921,3
r580_c921,4
r16_c921,4
r366_c921,4
r8_c921,5
r414_c921,5
r112_c921,3
r902_c921,2
r779_c921,4
r333_c921,4
r301_c921,2
r17_c921,1
r484_c921,4
r109_c921,4
r276_c921,3
r920_c921,3
r590_c921,3
r290_c921,4
r119_c921,3
r473_c921,3
r761_c921,1
r54_c921,3
r10_c921,5
r755_c921,1
r118_c921,3
r396_c921,4
r348_c921,5
r23_c921,4
r794_c921,4
r980_c921,4
r555_c921,3
r627_c921,3
r253_c921,1
r235_c921,1
r793_c921,5
r116_c921,4
r854_c921,2
r521_c921,2
r551_c921,4
r225_c921,4
r400_c921,3
r407_c921,3
r59_c921,3
r380_c921,4
r837_c921,4
r898_c921,1
r466_c921,4
r615_c921,1
r73_c921,4
r24_c921,3
r315_c921,3
r281_c921,5
r221_c921,4
r233_c921,5
r679_c921,3
r610_c921,5
r93_c921,1
r174_c921,3
r44_c921,3
r5_c921,3
r417_c921,3
r419_c921,5
r655_c921,3
r45_c921,4
r722_c921,5
r60_c921,3
r373_c921,3
r156_c921,2
r658_c921,3
r600_c921,3
r216_c14,4
r964_c14,5
r356_c14,5
r666_c14,5
r173_c14,5
r219_c14,5
r598_c14,5
r809_c14,5
r609_c14,5
r289_c14,5
r147_c14,5
r130_c14,5
r353_c14,4
r176_c14,5
r906_c14,5
r458_c14,5
r836_c14,5
r728_c14,5
r562_c14,4
r295_c14,3
r268_c14,4
r875_c14,5
r522_c14,5
r106_c14,3
r768_c14,5
r843_c14,5
r76_c14,5
r195_c14,5
r915_c14,3
r748_c14,5
r182_c14,5
r844_c14,5
r588_c14,5
r230_c14,5
r993_c14,3
r187_c14,3
r426_c14,5
r933_c14,4
r738_c14,5
r556_c14,5
r393_c14,5
r526_c14,5
r34_c14,5
r673_c14,5
r771_c14,5
r4_c14,5
r7_c14,3
r444_c14,5
r922_c14,2
r733_c14,5
r435_c14,4
r132_c14,5
r560_c14,5
r977_c14,5
r910_c14,4
r460_c14,5
r274_c14,5
r746_c14,4
r740_c14,5
r586_c14,3
r881_c14,5
r670_c14,5
r613_c14,4
r537_c14,5
r878_c14,5
r331_c14,5
r126_c14,4
r517_c14,4
r907_c14,3
r128_c14,5
r362_c14,5
r13_c14,5
r580_c14,5
r715_c14,5
r861_c14,4
r366_c14,4
r113_c14,5
r320_c14,5
r593_c14,5
r796_c14,5
r375_c14,5
r284_c14,5
r554_c14,5
r802_c14,5
r137_c14,4
r260_c14,5
r654_c14,4
r557_c14,5
r608_c14,5
r78_c14,4
r168_c14,4
r788_c14,5
r577_c14,2
r515_c14,5
r717_c14,5
r402_c14,5
r127_c14,5
r283_c14,5
r808_c14,5
r124_c14,5
r710_c14,5
r414_c14,5
r790_c14,4
r856_c14,5
r749_c14,5
r916_c14,5
r242_c14,5
r902_c14,5
r481_c14,4
r270_c14,4
r427_c14,5
r942_c14,5
r959_c14,5
r395_c14,5
r425_c14,4
r899_c14,3
r162_c14,5
r464_c14,5
r80_c14,5
r914_c14,5
r642_c14,5
r523_c14,5
r851_c14,5
r224_c14,5
r826_c14,5
r777_c14,5
r823_c14,5
r163_c14,1
r309_c14,5
r301_c14,5
r17_c14,3
r921_c14,5
r179_c14,4
r141_c14,5
r208_c14,3
r409_c14,3
r79_c14,5
r449_c14,5
r650_c14,5
r307_c14,5
r1000_c14,5
r490_c14,5
r496_c14,5
r387_c14,5
r109_c14,5
r134_c14,5
r310_c14,5
r817_c14,5
r603_c14,4
r574_c14,5
r319_c14,5
r901_c14,5
r920_c14,5
r590_c14,3
r846_c14,5
r585_c14,5
r931_c14,5
r122_c14,5
r280_c14,5
r158_c14,5
r374_c14,4
r125_c14,3
r197_c14,5
r594_c14,1
r978_c14,5
r469_c14,5
r91_c14,5
r709_c14,5
r834_c14,4
r612_c14,4
r63_c14,3
r347_c14,5
r361_c14,5
r507_c14,4
r857_c14,5
r452_c14,5
r459_c14,5
r772_c14,5
r659_c14,5
r264_c14,5
r570_c14,5
r265_c14,5
r553_c14,2
r761_c14,2
r691_c14,5
r33_c14,5
r895_c14,5
r433_c14,5
r928_c14,5
r926_c14,5
r10_c14,5
r504_c14,5
r892_c14,5
r512_c14,5
r321_c14,5
r457_c14,5
r383_c14,5
r118_c14,5
r565_c14,4
r983_c14,4
r756_c14,5
r852_c14,2
r951_c14,5
r120_c14,5
r72_c14,5
r193_c14,5
r234_c14,5
r456_c14,5
r525_c14,5
r355_c14,5
r275_c14,4
r246_c14,4
r75_c14,5
r491_c14,5
r430_c14,5
r191_c14,5
r946_c14,5
r398_c14,5
r584_c14,4
r739_c14,5
r795_c14,5
r883_c14,5
r272_c14,3
r255_c14,5
r621_c14,5
r420_c14,3
r58_c14,5
r396_c14,5
r889_c14,5
r720_c14,5
r1_c14,5
r206_c14,5
r601_c14,5
r348_c14,5
r349_c14,5
r938_c14,5
r984_c14,5
r23_c14,5
r694_c14,5
r592_c14,4
r258_c14,5
r885_c14,5
r546_c14,3
r794_c14,5
r798_c14,5
r686_c14,5
r602_c14,5
r980_c14,5
r999_c14,3
r690_c14,3
r332_c14,5
r65_c14,5
r138_c14,5
r25_c14,5
r308_c14,5
r394_c14,5
r932_c14,5
r627_c14,5
r676_c14,5
r237_c14,5
r376_c14,5
r30_c14,5
r160_c14,5
r257_c14,5
r253_c14,5
r296_c14,5
r759_c14,5
r448_c14,5
r440_c14,5
r897_c14,5
r271_c14,5
r235_c14,5
r919_c14,5
r450_c14,1
r735_c14,5
r646_c14,4
r115_c14,5
r77_c14,4
r529_c14,5
r506_c14,5
r428_c14,5
r763_c14,3
r539_c14,5
r996_c14,5
r97_c14,5
r365_c14,5
r766_c14,5
r277_c14,2
r743_c14,4
r940_c14,3
r478_c14,5
r445_c14,5
r950_c14,2
r619_c14,4
r572_c14,3
r859_c14,3
r682_c14,2
r226_c14,3
r734_c14,4
r949_c14,5
r236_c14,5
r830_c14,3
r70_c14,5
r611_c14,5
r793_c14,3
r488_c14,3
r622_c14,5
r865_c14,5
r139_c14,5
r815_c14,5
r909_c14,5
r408_c14,5
r100_c14,5
r171_c14,5
r532_c14,5
r657_c14,4
r614_c14,3
r238_c14,5
r954_c14,5
r953_c14,5
r930_c14,2
r623_c14,5
r485_c14,5
r635_c14,5
r475_c14,5
r81_c14,5
r343_c14,4
r312_c14,5
r494_c14,5
r952_c14,4
r82_c14,5
r541_c14,5
r751_c14,3
r534_c14,5
r634_c14,5
r714_c14,5
r372_c14,5
r854_c14,5
r194_c14,5
r521_c14,5
r32_c14,5
r225_c14,5
r783_c14,5
r330_c14,3
r528_c14,5
r784_c14,5
r552_c14,5
r929_c14,5
r813_c14,3
r495_c14,5
r429_c14,5
r142_c14,5
r997_c14,5
r339_c14,5
r180_c14,5
r829_c14,5
r770_c14,5
r227_c14,5
r74_c14,5
r367_c14,5
r975_c14,5
r364_c14,5
r804_c14,3
r816_c14,5
r407_c14,5
r299_c14,5
r251_c14,3
r513_c14,4
r59_c14,5
r108_c14,5
r493_c14,5
r837_c14,2
r626_c14,5
r898_c14,3
r159_c14,5
r439_c14,5
r200_c14,3
r719_c14,2
r466_c14,5
r536_c14,5
r824_c14,5
r67_c14,5
r559_c14,4
r492_c14,5
r870_c14,5
r801_c14,5
r470_c14,5
r550_c14,5
r879_c14,5
r155_c14,5
r681_c14,5
r947_c14,3
r220_c14,5
r582_c14,5
r967_c14,5
r818_c14,5
r328_c14,5
r140_c14,5
r864_c14,3
r443_c14,5
r630_c14,5
r982_c14,5
r267_c14,5
r146_c14,4
r707_c14,4
r992_c14,5
r436_c14,4
r615_c14,5
r411_c14,5
r359_c14,5
r736_c14,5
r832_c14,5
r73_c14,5
r345_c14,5
r797_c14,5
r785_c14,5
r945_c14,5
r92_c14,5
r934_c14,5
r972_c14,5
r48_c14,5
r344_c14,5
r62_c14,5
r250_c14,5
r368_c14,5
r389_c14,5
r687_c14,5
r474_c14,5
r6_c14,5
r233_c14,5
r828_c14,5
r688_c14,5
r105_c14,5
r363_c14,5
r663_c14,5
r239_c14,4
r3_c14,5
r382_c14,5
r610_c14,5
r340_c14,5
r774_c14,5
r352_c14,5
r628_c14,5
r806_c14,5
r486_c14,5
r121_c14,5
r530_c14,5
r479_c14,5
r660_c14,5
r501_c14,5
r943_c14,5
r318_c14,5
r442_c14,5
r415_c14,5
r273_c14,5
r632_c14,5
r730_c14,5
r161_c14,5
r169_c14,3
r726_c14,5
r803_c14,3
r57_c14,5
r26_c14,5
r887_c14,3
r693_c14,5
r787_c14,5
r699_c14,5
r326_c14,5
r18_c14,5
r129_c14,5
r385_c14,5
r110_c14,5
r858_c14,4
r135_c14,5
r782_c14,5
r245_c14,5
r244_c14,4
r896_c14,5
r325_c14,5
r412_c14,5
r190_c14,5
r877_c14,5
r45_c14,3
r103_c14,5
r150_c14,4
r568_c14,5
r455_c14,5
r985_c14,5
r894_c14,5
r722_c14,5
r86_c14,5
r716_c14,5
r423_c14,5
r447_c14,5
r60_c14,5
r649_c14,5
r373_c14,5
r381_c14,5
r405_c14,5
r156_c14,5
r658_c14,5
r68_c14,5
r600_c14,5
r616_c14,5
r262_c14,5
r153_c14,5
r625_c14,5
r970_c14,5
r165_c14,5
r668_c14,5
r356_c479,3
r666_c479,3
r173_c479,5
r598_c479,4
r609_c479,3
r289_c479,3
r987_c479,1
r327_c479,4
r540_c479,4
r268_c479,5
r232_c479,5
r61_c479,5
r145_c479,2
r288_c479,5
r230_c479,5
r20_c479,3
r799_c479,4
r426_c479,5
r210_c479,4
r814_c479,5
r587_c479,5
r4_c479,5
r131_c479,5
r810_c479,4
r677_c479,4
r733_c479,2
r94_c479,2
r66_c479,5
r633_c479,5
r274_c479,4
r845_c479,5
r384_c479,1
r589_c479,4
r669_c479,3
r878_c479,5
r811_c479,5
r331_c479,4
r498_c479,5
r362_c479,3
r13_c479,5
r16_c479,5
r338_c479,5
r218_c479,3
r8_c479,5
r375_c479,2
r802_c479,5
r137_c479,4
r557_c479,2
r608_c479,5
r78_c479,5
r788_c479,5
r515_c479,3
r19_c479,3
r127_c479,1
r524_c479,4
r808_c479,3
r724_c479,5
r790_c479,5
r712_c479,5
r916_c479,5
r112_c479,5
r902_c479,4
r270_c479,3
r427_c479,4
r959_c479,3
r425_c479,3
r642_c479,3
r523_c479,4
r777_c479,3
r823_c479,5
r424_c479,4
r301_c479,2
r17_c479,5
r800_c479,5
r141_c479,5
r409_c479,4
r449_c479,3
r650_c479,3
r387_c479,3
r109_c479,2
r519_c479,4
r35_c479,5
r276_c479,3
r151_c479,3
r213_c479,5
r792_c479,4
r125_c479,4
r637_c479,4
r884_c479,5
r904_c479,4
r39_c479,5
r63_c479,5
r662_c479,3
r648_c479,4
r966_c479,4
r659_c479,5
r264_c479,5
r265_c479,5
r553_c479,4
r750_c479,4
r54_c479,5
r928_c479,4
r10_c479,5
r321_c479,5
r852_c479,3
r538_c479,3
r193_c479,5
r773_c479,4
r87_c479,4
r275_c479,3
r869_c479,3
r75_c479,5
r491_c479,4
r700_c479,3
r946_c479,4
r209_c479,4
r15_c479,5
r765_c479,4
r739_c479,5
r371_c479,1
r183_c479,4
r83_c479,5
r302_c479,4
r1_c479,5
r592_c479,5
r745_c479,4
r467_c479,5
r350_c479,4
r786_c479,5
r798_c479,5
r999_c479,4
r204_c479,3
r511_c479,3
r175_c479,5
r624_c479,5
r43_c479,4
r65_c479,5
r653_c479,5
r516_c479,5
r185_c479,4
r138_c479,3
r25_c479,1
r308_c479,5
r64_c479,5
r676_c479,5
r376_c479,4
r503_c479,4
r30_c479,5
r304_c479,4
r149_c479,5
r604_c479,5
r937_c479,3
r855_c479,2
r960_c479,5
r735_c479,2
r115_c479,2
r743_c479,4
r478_c479,5
r223_c479,5
r689_c479,4
r753_c479,5
r682_c479,3
r236_c479,5
r408_c479,5
r100_c479,4
r171_c479,3
r657_c479,3
r238_c479,2
r954_c479,4
r708_c479,4
r201_c479,3
r167_c479,3
r82_c479,3
r995_c479,4
r541_c479,4
r751_c479,5
r701_c479,3
r714_c479,4
r372_c479,4
r629_c479,5
r212_c479,4
r854_c479,5
r32_c479,3
r330_c479,3
r71_c479,4
r104_c479,4
r89_c479,5
r358_c479,5
r661_c479,4
r74_c479,3
r407_c479,4
r431_c479,4
r251_c479,4
r59_c479,4
r380_c479,5
r837_c479,3
r626_c479,3
r99_c479,3
r898_c479,5
r159_c479,4
r200_c479,2
r801_c479,3
r564_c479,5
r155_c479,4
r220_c479,5
r146_c479,5
r707_c479,2
r569_c479,4
r360_c479,4
r757_c479,4
r615_c479,5
r359_c479,4
r736_c479,4
r345_c479,3
r785_c479,3
r945_c479,4
r674_c479,5
r344_c479,3
r62_c479,3
r199_c479,4
r250_c479,5
r500_c479,5
r389_c479,3
r721_c479,4
r391_c479,5
r474_c479,3
r221_c479,3
r754_c479,5
r95_c479,5
r363_c479,4
r382_c479,5
r882_c479,5
r774_c479,5
r229_c479,4
r121_c479,4
r913_c479,4
r442_c479,2
r535_c479,1
r632_c479,2
r161_c479,4
r726_c479,4
r803_c479,4
r57_c479,4
r26_c479,5
r22_c479,5
r18_c479,3
r266_c479,5
r417_c479,3
r782_c479,5
r935_c479,4
r341_c479,3
r317_c479,5
r205_c479,4
r261_c479,4
r370_c479,4
r655_c479,4
r665_c479,5
r45_c479,4
r776_c479,5
r287_c479,5
r716_c479,4
r563_c479,3
r322_c479,4
r649_c479,3
r373_c479,5
r381_c479,2
r243_c479,3
r668_c479,4
r741_c461,2
r356_c461,4
r666_c461,3
r324_c461,4
r598_c461,4
r609_c461,4
r130_c461,3
r353_c461,5
r458_c461,4
r987_c461,4
r268_c461,3
r61_c461,2
r843_c461,4
r848_c461,5
r313_c461,3
r230_c461,4
r377_c461,5
r259_c461,3
r667_c461,4
r556_c461,5
r393_c461,3
r34_c461,3
r587_c461,5
r771_c461,5
r131_c461,4
r810_c461,4
r7_c461,4
r922_c461,1
r733_c461,4
r66_c461,5
r977_c461,5
r84_c461,5
r633_c461,5
r274_c461,4
r845_c461,5
r581_c461,2
r811_c461,4
r13_c461,5
r311_c461,5
r113_c461,5
r12_c461,4
r8_c461,5
r796_c461,3
r228_c461,4
r802_c461,4
r827_c461,5
r260_c461,5
r717_c461,4
r547_c461,5
r114_c461,5
r19_c461,4
r402_c461,5
r127_c461,5
r524_c461,4
r283_c461,5
r790_c461,3
r749_c461,5
r416_c461,5
r942_c461,3
r472_c461,5
r697_c461,4
r333_c461,4
r163_c461,4
r17_c461,5
r41_c461,5
r179_c461,3
r141_c461,5
r208_c461,3
r974_c461,5
r335_c461,3
r434_c461,4
r744_c461,5
r276_c461,3
r590_c461,5
r527_c461,3
r154_c461,4
r978_c461,3
r249_c461,3
r612_c461,4
r63_c461,5
r361_c461,4
r231_c461,2
r857_c461,4
r648_c461,5
r90_c461,5
r761_c461,5
r54_c461,5
r928_c461,4
r926_c461,3
r10_c461,5
r329_c461,4
r413_c461,5
r755_c461,5
r118_c461,2
r703_c461,3
r852_c461,3
r120_c461,3
r72_c461,3
r193_c461,5
r869_c461,3
r477_c461,4
r700_c461,4
r15_c461,5
r584_c461,3
r166_c461,1
r183_c461,2
r549_c461,1
r302_c461,1
r349_c461,5
r23_c461,3
r467_c461,3
r350_c461,5
r786_c461,4
r546_c461,4
r686_c461,5
r602_c461,4
r690_c461,2
r624_c461,4
r43_c461,3
r516_c461,4
r138_c461,5
r394_c461,5
r468_c461,2
r64_c461,5
r676_c461,5
r237_c461,5
r404_c461,5
r406_c461,4
r256_c461,2
r30_c461,5
r240_c461,5
r296_c461,4
r759_c461,4
r698_c461,3
r304_c461,4
r149_c461,5
r450_c461,3
r735_c461,3
r646_c461,4
r506_c461,3
r428_c461,5
r766_c461,3
r805_c461,4
r643_c461,3
r144_c461,4
r561_c461,4
r606_c461,5
r471_c461,5
r70_c461,5
r488_c461,5
r157_c461,5
r408_c461,4
r14_c461,5
r98_c461,3
r100_c461,4
r171_c461,5
r49_c461,5
r930_c461,4
r708_c461,5
r635_c461,4
r201_c461,4
r386_c461,2
r81_c461,5
r908_c461,4
r312_c461,3
r186_c461,4
r82_c461,2
r995_c461,4
r701_c461,4
r282_c461,3
r212_c461,4
r521_c461,3
r32_c461,2
r330_c461,5
r528_c461,3
r597_c461,5
r71_c461,5
r571_c461,3
r813_c461,5
r104_c461,4
r180_c461,5
r502_c461,4
r770_c461,5
r358_c461,3
r463_c461,5
r461_c461,5
r74_c461,5
r364_c461,5
r505_c461,3
r299_c461,4
r108_c461,4
r439_c461,2
r536_c461,3
r559_c461,4
r492_c461,4
r40_c461,5
r550_c461,5
r56_c461,4
r53_c461,5
r967_c461,1
r328_c461,2
r146_c461,5
r707_c461,2
r360_c461,4
r357_c461,4
r757_c461,5
r832_c461,4
r24_c461,5
r785_c461,4
r315_c461,4
r92_c461,2
r934_c461,4
r48_c461,4
r994_c461,3
r389_c461,5
r754_c461,5
r828_c461,3
r95_c461,5
r3_c461,5
r610_c461,2
r305_c461,4
r352_c461,5
r96_c461,4
r479_c461,4
r501_c461,4
r645_c461,4
r803_c461,4
r596_c461,2
r693_c461,5
r638_c461,5
r22_c461,5
r326_c461,5
r18_c461,3
r44_c461,3
r129_c461,3
r247_c461,4
r385_c461,5
r842_c461,2
r5_c461,5
r244_c461,2
r205_c461,4
r370_c461,3
r337_c461,4
r665_c461,4
r103_c461,3
r150_c461,4
r287_c461,5
r455_c461,5
r2_c461,5
r60_c461,5
r862_c461,4
r156_c461,4
r658_c461,5
r243_c461,5
r285_c461,4
r616_c461,4
r262_c461,4
r970_c461,2
r598_c467,4
r609_c467,4
r836_c467,5
r465_c467,5
r354_c467,5
r61_c467,5
r88_c467,3
r768_c467,5
r145_c467,5
r195_c467,4
r170_c467,4
r748_c467,5
r182_c467,4
r993_c467,4
r20_c467,4
r259_c467,3
r556_c467,4
r526_c467,5
r4_c467,5
r444_c467,4
r922_c467,5
r733_c467,2
r988_c467,4
r435_c467,5
r633_c467,4
r384_c467,4
r586_c467,4
r670_c467,4
r613_c467,5
r878_c467,5
r811_c467,3
r973_c467,4
r126_c467,5
r13_c467,3
r16_c467,4
r314_c467,4
r680_c467,4
r871_c467,4
r366_c467,5
r820_c467,3
r320_c467,4
r218_c467,5
r12_c467,5
r375_c467,5
r284_c467,5
r969_c467,4
r608_c467,5
r78_c467,4
r788_c467,5
r127_c467,4
r418_c467,4
r724_c467,4
r55_c467,5
r790_c467,4
r712_c467,5
r390_c467,3
r242_c467,5
r959_c467,4
r252_c467,5
r779_c467,5
r642_c467,4
r248_c467,1
r742_c467,5
r333_c467,3
r509_c467,4
r28_c467,5
r424_c467,5
r849_c467,4
r301_c467,3
r944_c467,4
r41_c467,5
r800_c467,5
r409_c467,4
r449_c467,4
r548_c467,5
r496_c467,4
r134_c467,5
r704_c467,4
r599_c467,3
r574_c467,4
r920_c467,4
r122_c467,5
r198_c467,4
r158_c467,5
r374_c467,5
r125_c467,4
r293_c467,4
r290_c467,3
r154_c467,5
r594_c467,5
r778_c467,5
r978_c467,4
r192_c467,4
r834_c467,5
r39_c467,5
r347_c467,5
r507_c467,4
r452_c467,4
r459_c467,4
r264_c467,4
r955_c467,3
r822_c467,5
r880_c467,3
r890_c467,3
r928_c467,5
r752_c467,4
r831_c467,4
r678_c467,4
r573_c467,4
r413_c467,4
r383_c467,4
r755_c467,4
r118_c467,5
r565_c467,2
r703_c467,5
r983_c467,4
r852_c467,4
r120_c467,4
r538_c467,3
r193_c467,4
r525_c467,5
r355_c467,5
r27_c467,5
r246_c467,4
r75_c467,5
r477_c467,5
r893_c467,4
r430_c467,4
r191_c467,3
r946_c467,5
r15_c467,5
r739_c467,4
r255_c467,5
r621_c467,3
r166_c467,1
r58_c467,5
r36_c467,5
r549_c467,4
r889_c467,5
r1_c467,5
r592_c467,5
r745_c467,5
r467_c467,3
r42_c467,4
r695_c467,4
r332_c467,5
r43_c467,2
r617_c467,5
r516_c467,4
r767_c467,3
r253_c467,4
r296_c467,4
r304_c467,4
r149_c467,5
r604_c467,4
r397_c467,5
r450_c467,5
r960_c467,5
r735_c467,3
r342_c467,5
r188_c467,4
r365_c467,3
r478_c467,5
r445_c467,4
r847_c467,5
r689_c467,4
r202_c467,4
r830_c467,4
r70_c467,5
r157_c467,5
r865_c467,5
r139_c467,5
r14_c467,5
r98_c467,3
r171_c467,5
r623_c467,3
r116_c467,5
r201_c467,2
r81_c467,5
r343_c467,4
r908_c467,5
r312_c467,5
r167_c467,4
r82_c467,3
r701_c467,4
r534_c467,5
r282_c467,3
r372_c467,3
r212_c467,5
r854_c467,5
r784_c467,5
r552_c467,4
r929_c467,4
r71_c467,3
r571_c467,4
r429_c467,4
r142_c467,3
r339_c467,5
r502_c467,4
r770_c467,5
r461_c467,5
r400_c467,4
r367_c467,5
r364_c467,4
r804_c467,3
r251_c467,4
r99_c467,4
r159_c467,4
r200_c467,2
r536_c467,3
r559_c467,5
r107_c467,4
r56_c467,5
r879_c467,4
r155_c467,4
r947_c467,3
r53_c467,3
r140_c467,3
r146_c467,3
r392_c467,4
r545_c467,4
r73_c467,5
r945_c467,5
r971_c467,4
r344_c467,5
r514_c467,5
r994_c467,3
r199_c467,4
r250_c467,5
r368_c467,4
r721_c467,4
r544_c467,5
r221_c467,5
r652_c467,4
r95_c467,5
r105_c467,4
r382_c467,4
r685_c467,5
r578_c467,4
r352_c467,5
r96_c467,5
r93_c467,5
r660_c467,4
r727_c467,4
r706_c467,3
r596_c467,1
r174_c467,3
r26_c467,5
r918_c467,5
r693_c467,4
r47_c467,1
r18_c467,4
r44_c467,5
r211_c467,4
r110_c467,5
r417_c467,2
r241_c467,5
r935_c467,4
r317_c467,5
r412_c467,4
r190_c467,5
r877_c467,4
r419_c467,5
r655_c467,5
r287_c467,5
r866_c467,5
r86_c467,5
r447_c467,4
r60_c467,5
r405_c467,4
r243_c467,4
r285_c467,3
r153_c467,5
r454_c53,4
r102_c53,5
r356_c53,2
r666_c53,5
r219_c53,5
r598_c53,5
r809_c53,5
r729_c53,4
r609_c53,5
r306_c53,5
r520_c53,5
r791_c53,5
r353_c53,5
r458_c53,5
r987_c53,5
r562_c53,5
r327_c53,5
r664_c53,5
r731_c53,4
r957_c53,1
r465_c53,5
r232_c53,5
r354_c53,3
r522_c53,5
r61_c53,5
r768_c53,5
r843_c53,5
r195_c53,1
r821_c53,5
r170_c53,5
r288_c53,5
r848_c53,5
r313_c53,5
r230_c53,5
r993_c53,5
r20_c53,5
r799_c53,5
r667_c53,4
r933_c53,5
r441_c53,4
r214_c53,5
r814_c53,5
r526_c53,5
r34_c53,5
r587_c53,5
r810_c53,5
r927_c53,4
r94_c53,5
r482_c53,5
r988_c53,5
r435_c53,5
r172_c53,5
r560_c53,5
r910_c53,3
r633_c53,5
r740_c53,5
r297_c53,5
r845_c53,5
r589_c53,5
r586_c53,4
r670_c53,3
r613_c53,5
r331_c53,5
r973_c53,4
r291_c53,5
r498_c53,3
r126_c53,4
r362_c53,5
r13_c53,5
r580_c53,5
r16_c53,5
r861_c53,5
r311_c53,5
r680_c53,5
r764_c53,2
r874_c53,5
r366_c53,2
r820_c53,5
r113_c53,3
r218_c53,3
r12_c53,4
r8_c53,5
r796_c53,4
r375_c53,3
r284_c53,5
r228_c53,4
r718_c53,5
r137_c53,5
r969_c53,4
r531_c53,5
r827_c53,5
r543_c53,5
r654_c53,5
r557_c53,5
r168_c53,5
r577_c53,5
r840_c53,5
r732_c53,5
r114_c53,3
r19_c53,5
r127_c53,5
r524_c53,4
r85_c53,5
r808_c53,4
r124_c53,5
r713_c53,5
r856_c53,4
r916_c53,3
r416_c53,4
r390_c53,4
r924_c53,5
r472_c53,5
r252_c53,5
r395_c53,5
r425_c53,5
r899_c53,5
r162_c53,5
r80_c53,5
r697_c53,5
r912_c53,5
r914_c53,2
r779_c53,3
r523_c53,5
r248_c53,5
r851_c53,5
r509_c53,3
r163_c53,1
r424_c53,5
r849_c53,5
r651_c53,5
r17_c53,5
r921_c53,5
r800_c53,5
r141_c53,5
r208_c53,5
r409_c53,5
r650_c53,2
r335_c53,5
r1000_c53,3
r434_c53,5
r490_c53,5
r496_c53,5
r387_c53,5
r109_c53,5
r134_c53,5
r704_c53,5
r519_c53,5
r542_c53,5
r599_c53,5
r35_c53,5
r817_c53,5
r603_c53,5
r276_c53,4
r574_c53,5
r319_c53,5
r920_c53,5
r846_c53,5
r939_c53,5
r213_c53,4
r963_c53,4
r792_c53,4
r189_c53,5
r931_c53,5
r280_c53,5
r422_c53,5
r158_c53,3
r374_c53,5
r290_c53,5
r591_c53,5
r154_c53,5
r778_c53,4
r438_c53,5
r469_c53,4
r91_c53,5
r119_c53,5
r249_c53,5
r709_c53,5
r884_c53,5
r620_c53,5
r39_c53,5
r347_c53,5
r361_c53,5
r231_c53,1
r269_c53,5
r857_c53,3
r648_c53,5
r725_c53,5
r351_c53,5
r90_c53,5
r265_c53,5
r576_c53,5
r691_c53,3
r33_c53,5
r955_c53,5
r750_c53,5
r533_c53,5
r737_c53,5
r853_c53,3
r433_c53,5
r575_c53,5
r263_c53,5
r850_c53,2
r831_c53,5
r758_c53,3
r678_c53,5
r321_c53,4
r457_c53,5
r573_c53,5
r413_c53,5
r286_c53,5
r703_c53,5
r983_c53,4
r833_c53,4
r852_c53,4
r446_c53,3
r120_c53,5
r193_c53,5
r234_c53,5
r456_c53,5
r773_c53,5
r355_c53,5
r869_c53,5
r75_c53,5
r491_c53,5
r893_c53,5
r946_c53,1
r765_c53,3
r900_c53,5
r739_c53,5
r166_c53,5
r183_c53,5
r36_c53,5
r83_c53,5
r720_c53,5
r1_c53,5
r601_c53,5
r938_c53,4
r984_c53,5
r694_c53,5
r350_c53,5
r181_c53,5
r798_c53,5
r602_c53,5
